,Who,Where,When,What,Why,How,Additional information
0,0.6967830657958984,0.07605991512537003,1.0,0.5052615404129028,1.0,1.0,1.0
1,0.7625818252563477,1.0,1.0,0.9441606998443604,1.0,1.0,0.6994884014129639
2,0.8813570737838745,0.2654082179069519,1.0,0.3608033359050751,1.0,1.0,1.0
3,0.15336623787879944,1.0,1.0,0.39118361473083496,1.0,1.0,1.0
4,0.9199031591415405,0.7159836292266846,1.0,0.22467884421348572,1.0,1.0,1.0
5,0.2905583381652832,0.9704940319061279,1.0,0.019695959985256195,1.0,1.0,1.0
6,0.627316951751709,0.9315769672393799,1.0,0.6908599138259888,1.0,0.35085415840148926,1.0
7,1.0,1.0000001192092896,1.0,0.2799240052700043,1.0,0.13744929432868958,1.0
8,0.5750253200531006,1.0,1.0,0.6191250681877136,1.0,1.0,1.0
9,0.5931077003479004,1.0,1.0,0.4842981994152069,1.0,0.17777787148952484,1.0
10,1.000000238418579,1.0,1.0,-0.011613283306360245,1.0,1.0,1.0
11,0.28741246461868286,1.0,1.0,0.51793372631073,1.0,0.09793394804000854,1.0
12,0.6656250357627869,1.0,1.0,0.9023887515068054,1.0,1.0,1.0
13,0.23858922719955444,1.0,1.0,0.14128535985946655,1.0,0.18069490790367126,1.0
14,0.44108715653419495,0.2809441387653351,0.30366384983062744,0.14428159594535828,1.0,0.19642280042171478,0.49483516812324524
15,0.9199031591415405,0.7905315160751343,1.0,0.1523878127336502,1.0,1.0,1.0
16,1.0000001192092896,1.0,1.0,0.6327549815177917,1.0,1.0,0.1827736645936966
17,1.0,0.560035765171051,1.0,0.2875698208808899,1.0,1.0,1.0
18,0.6210851669311523,1.0,1.0,0.789108395576477,1.0,1.0,1.0
19,0.6907806396484375,1.0,1.0,0.749194860458374,0.2708170413970947,1.0,1.0
20,1.0000001192092896,0.14464353024959564,1.0,1.0,1.0,1.0,1.0
21,0.8387744426727295,1.0,1.0,0.5999987721443176,1.0,1.0,1.0
22,0.8961348533630371,1.0,1.0,0.2367914617061615,1.0,1.0,1.0
23,1.0,1.0,1.0,0.43763595819473267,1.0,1.0,1.0
24,0.5106773972511292,1.0,1.0,0.7982722520828247,1.0,1.0,1.0
25,0.6142842769622803,1.0,1.0,0.23529082536697388,1.0,1.0,1.0
26,0.7948483824729919,1.0,1.0,0.379285603761673,1.0,1.0,1.0
27,1.0,0.9999999403953552,1.0,0.032397136092185974,1.0,0.24911600351333618,1.0
28,0.4990302324295044,0.2178707718849182,1.0,1.0,1.0,1.0,1.0
29,0.7120862007141113,1.0,1.0,0.2160525619983673,1.0,1.0,1.0
30,0.891482949256897,1.0,1.0,0.22633835673332214,1.0,1.0,1.0
31,0.4568633437156677,1.0,1.0,0.6964704990386963,1.0,1.0,1.0
32,0.18403282761573792,0.3124043941497803,1.0,0.5343248844146729,1.0,1.0,1.0
33,1.0,1.0,1.0,0.9110335111618042,1.0,1.0,0.2771095335483551
34,0.7958192229270935,0.2222212255001068,1.0,0.0891488716006279,1.0,1.0,1.0
35,0.5940365195274353,1.0,1.0,0.29608896374702454,1.0,1.0,1.0
36,0.79039466381073,0.5905424356460571,1.0,1.0,1.0,1.0,1.0
37,0.6041660308837891,0.2507953643798828,1.0,0.21837930381298065,1.0,0.5797881484031677,1.0
38,0.5227905511856079,1.0,1.0,0.35046491026878357,1.0,1.0,1.0
39,0.8804723024368286,1.0,1.0,0.6543205380439758,1.0,1.0,1.0
40,0.8987023234367371,1.0,1.0,0.22949224710464478,1.0,1.0,1.0
41,0.9815933108329773,0.7130820751190186,1.0,0.08570783585309982,1.0,1.0,1.0
42,0.8296040892601013,1.0,1.0,0.09076102077960968,1.0,1.0,1.0
43,0.2130448818206787,0.11208832263946533,1.0,0.03365815058350563,1.0,1.0,1.0
44,0.42650559544563293,1.0,1.0,0.1990121304988861,1.0,1.0,1.0
45,1.0000001192092896,1.0,1.0,0.4582550823688507,0.26262667775154114,0.21196886897087097,1.0
46,1.0000001192092896,1.0,1.0,0.6663662195205688,-0.0045319776982069016,1.0,1.0
47,1.0,1.0,1.0,0.8240084648132324,1.0,0.9207088947296143,1.0
48,0.40789681673049927,0.10487721115350723,1.0,1.0,1.0,1.0,0.0021661175414919853
49,0.8029696941375732,0.094227634370327,0.346795916557312,0.8058227300643921,1.0,1.0,0.2639297544956207
