NOUN_NOUN,NOUN_ADJ,NOUN_VERB,NOUN_ADV,ADJ_NOUN,ADJ_ADJ,ADJ_VERB,ADJ_ADV,VERB_NOUN,VERB_ADJ,VERB_VERB,VERB_ADV,ADV_NOUN,ADV_ADJ,ADV_VERB,ADV_ADV,CLASS
29.814597457647324,0.9456091076135635,9.577687501907349,0,6.800851106643677,0,0.6424703747034073,0,5.435836963355541,0.30317580699920654,2.4530694112181664,0,0,0,0,0,entailment
29.09250657260418,4.735214054584503,5.257172375917435,0,4.513305649161339,8.615626811981201,0.6004251837730408,0,11.058410584926605,1.7887707948684692,2.4802975356578827,0,0,0,0,0,entailment
16.57222379744053,1.8494490198791027,5.897129952907562,0,6.348648548126221,1.3926519826054573,4.144476145505905,0,1.7462747693061829,0.3470169007778168,3.6610710620880127,0,0,0,0,0,contradiction
9.04316932,0,5.331275016069412,0,2.6203110218048096,0,0.36031086,0,4.4065530598163605,0,6.739488363265991,0,0,0,0,0,contradiction
15.622808635234833,0,1.1056741997599602,0,2.2193832993507385,0,0.18136239051818848,0,3.0777832865715027,0,1.1285796165466309,0,2.6683643460273743,0,0.4118967354297638,0,neutral
25.859818026423454,0,8.102318257,0,3.232500136,0,0.23860007524490356,0,11.920312717556953,0,4.857733845710754,0,1.7595173120498657,0,1.1997606307268143,0,neutral
15.486245036125183,0,2.852440595626831,0,3.0428174287080765,0,0.128068745,0,3.2933903336524963,0,2.596376657485962,0,0,0,0,0,neutral
18.613290563225746,4.107095867395401,4.244141191244125,0,3.795615702867508,8.372845411,1.3459060490131378,0,19.322286903858185,2.8694974780082703,3.448035180568695,0,0,0,0,0,entailment
10.166768744587898,5.680261522531509,2.0885701030492783,0,0,0,0,0,1.6514959931373596,0.9024644494056702,1.619519591331482,0,0,0,0,0,neutral
65.73104879260063,0,8.234133541584015,0,21.723999798297882,0,2.9521424919366837,0,7.863925367593765,0,1.7190805673599243,0,0,0,0,0,entailment
8.955428481,4.119996011257172,1.3949740380048752,0,8.005057692527771,7.273731231689453,2.4210575222969055,0,3.250159416347742,2.0141726657748222,1.6194976270198822,0,0,0,0,0,neutral
19.141038984060287,0,4.389440670609474,0,5.739235222,0,1.6646916419267654,0,1.7855189330875874,0,1.408381164073944,0,0,0,0,0,contradiction
2.832832098007202,0,0.807863176,0,0,0,0,0,0.8341014757752419,0,9.800538545,0,0,0,0,0,entailment
12.090935107320547,0,4.856765329837799,2.929302379488945,1.2723252177238464,0,0.4260764718055725,0.44053494930267334,1.5036415290087461,0,2.233242243528366,1.275050163269043,0,0,0,0,contradiction
42.94697802,6.195119008421898,6.734509199857712,0,9.705490380525589,2.3021964877843857,1.2466427832841873,0,12.36461940407753,0.31915777921676636,9.263088315725327,0,0,0,0,0,neutral
18.57021391391754,0,0.2103206068277359,0,0,0,0,0,7.441346317529678,0,0.34408465027809143,0,0,0,0,0,neutral
15.64114061743021,0,6.977907657623291,0,6.380340248346329,0,8.096021056175232,0,3.002812922000885,0,7.159122586250305,0,0,0,0,0,entailment
9.597761832177639,0,1.2194686532020569,0,0,0,0,0,4.515946626663208,0,0.5972228646278381,0,0,0,0,0,contradiction
