NOUN_NOUN,NOUN_ADJ,NOUN_VERB,NOUN_ADV,ADJ_NOUN,ADJ_ADJ,ADJ_VERB,ADJ_ADV,VERB_NOUN,VERB_ADJ,VERB_VERB,VERB_ADV,ADV_NOUN,ADV_ADJ,ADV_VERB,ADV_ADV,CLASS
3.6609947681427,0,1.24387542903423,0,0.908510833978653,0,0,0,0.293706655502319,0,0.351617753505707,0,0,0,0,0,entailment
3.21918872743845,0.222679227590561,0.187944903969765,0,0,1.22496342658997,0,0,1.13838444650173,0,0.203158095479012,0,0,0,0,0,entailment
3.2816273868084,0.225920349359512,0.742457404732704,0,1.35121028125286,0,0.894664824008942,0,0.19918966293335,0,0.607776761054993,0,0,0,0,0,contradiction
2.46139317750931,0,0.561038792133331,0,1.73171502351761,0,0,0,0.845887869596481,0,1.69906777143478,0,0,0,0,0,contradiction
1.86048468947411,0,0,0,0,0,0,0,0.504674002528191,0,0.23242050409317,0,0.357101738452911,0,0,0,neutral
3.77659931778908,0,0.705689162015915,0,0.583174645900726,0,0,0,2.35311621427536,0,0.68523171544075,0,0,0,0,0,neutral
2.11824129521847,0,0.168493837118149,0,0.569531142711639,0,0,0,0.367786705493927,0,0.352272719144821,0,0,0,0,0,neutral
2.23935706913471,0.479116261005402,0.281486600637436,0,0,1.09847784042358,0,0,2.0090234130621,0.170792356133461,0.308702945709229,0,0,0,0,0,entailment
1.4496366083622,0.457745224237442,0,0,0,0,0,0,0,0,0.375178575515747,0,0,0,0,0,neutral
7.26750036329031,0,0.620343863964081,0,3.07173824310303,0,0,0,1.15667219460011,0,0.280805259943008,0,0,0,0,0,entailment
1.50433124601841,0.549474567174912,0,0,0.690122827887535,0.825227379798889,0,0,0.413339078426361,0.384068995714188,0.244965851306915,0,0,0,0,0,neutral
2.96507586538792,0,0.45624466240406,0,1.08493193984032,0,0,0,0,0,0.352127075195312,0,0,0,0,0,contradiction
0.643706858158112,0,0,0,0,0,0,0,0,0,2.48064750432968,0,0,0,0,0,entailment
2.00942099094391,0,0.678266942501068,0.169537901878357,0.477300077676773,0,0,0,0.242151439189911,0,0.433014303445816,0.240540102124214,0,0,0,0,contradiction
3.15797878056765,0.346763834357262,0.192175045609474,0,0.656171321868897,0.191363289952278,0,0,0.744326539337635,0,0.676688499748707,0,0,0,0,0,neutral
2.73224705457687,0,0,0,0,0,0,0,1.28031724691391,0,0,0,0,0,0,0,neutral
1.6960503757,0,2.05024380981922,0,0.373053431510925,0,2.6807716190815,0,0,0,1.90756523609161,0,0,0,0,0,entailment
1.3649590909481,0,0,0,0,0,0,0,0.648307174444199,0,0,0,0,0,0,0,contradiction
1.52189087867737,0.240189582109451,0,0,0.64434352517128,0.922432869672775,0,0,0.541062727570534,0.276717126369476,0.576891839504242,0,0.37755486369133,0,0.294951349496841,0,contradiction
5.0892393887043,0,1.15846003592014,0,2.68318112194538,0,0,0,0.809282481670379,0,1.8938972055912,0,0,0,0,0,entailment
2.54844711720943,0,0.801003098487854,0,1.00348368287086,0,0.331943303346634,0,0.410923361778259,0,0.451897919178009,0,0,0,0,0,entailment
